EmployeeID,Age,Gender,Department,Tenure,PerformanceScore,JobSatisfaction,EngagementScore,TrainingHours,PromotionLastYear,Turnover
5715,61,M,HR,5,1.9,2.1,4.0,7,Yes,1
5716,21,M,Sales,5,3.9,3.1,2.2,83,No,1
5717,56,M,HR,4,2.0,4.7,4.1,51,Yes,0
5718,56,M,HR,6,4.6,3.0,4.3,10,No,0
5719,30,F,Finance,7,2.5,3.3,3.8,97,No,0
5720,53,M,IT,5,1.9,1.2,2.9,87,No,0
5721,50,F,IT,4,2.0,2.8,1.9,96,No,0
5722,53,M,HR,9,1.9,1.6,4.7,86,Yes,1
5723,50,F,Sales,4,4.7,2.0,1.0,21,Yes,1
5724,31,F,HR,8,2.0,4.4,2.9,68,No,0
5725,64,F,Marketing,7,2.5,1.9,2.0,64,Yes,0
5726,21,F,Sales,5,2.0,1.7,1.1,93,No,1
5727,41,M,Marketing,2,1.9,1.1,2.0,34,No,1
5728,18,F,HR,7,4.0,1.3,4.3,77,Yes,1
5729,37,F,HR,2,4.2,4.5,4.6,55,Yes,1
5730,22,F,Sales,6,4.6,1.9,4.4,78,Yes,1
5731,38,F,HR,6,3.4,2.0,4.1,53,Yes,0
5732,44,M,IT,2,1.8,3.2,3.0,94,No,0
5733,19,M,HR,8,2.5,1.8,4.5,35,No,0
5734,23,F,Sales,6,4.1,2.8,1.6,64,Yes,0
5735,57,F,IT,1,4.2,2.0,4.1,82,No,0
5736,34,F,Finance,1,2.0,5.0,4.8,92,Yes,1
5737,28,M,Sales,9,4.9,1.4,3.8,1,No,1
5738,58,M,Marketing,7,4.9,3.2,4.0,53,No,1
5739,48,M,Finance,9,1.9,2.9,3.5,74,No,1
5740,61,F,Marketing,2,3.8,4.7,2.5,74,Yes,1
5741,41,M,HR,5,1.9,4.6,2.7,44,No,1
5742,54,F,Finance,6,4.7,1.8,1.6,79,No,0
5743,54,M,Marketing,3,1.7,2.1,2.4,49,Yes,1
5744,26,F,HR,1,2.7,4.9,2.2,84,Yes,1
5745,60,F,HR,9,3.0,4.2,4.5,74,No,0
5746,33,M,IT,2,1.4,3.8,3.3,74,Yes,0
5747,28,F,Sales,5,2.9,1.8,1.4,10,No,0
5748,25,F,Sales,3,4.6,3.0,5.0,65,Yes,1
5749,42,F,Marketing,2,4.1,1.2,3.9,59,No,1
5750,21,F,IT,5,3.1,3.1,2.1,60,Yes,0
5751,51,F,Marketing,8,3.9,3.8,5.0,29,Yes,0
5752,61,F,Finance,3,4.7,3.6,3.5,39,Yes,1
5753,63,M,Sales,2,3.1,3.9,2.5,15,Yes,1
5754,27,F,Finance,4,4.2,4.7,3.0,16,Yes,1
5755,24,F,Finance,2,1.7,3.7,2.2,26,Yes,1
5756,40,M,Marketing,9,3.1,2.1,4.0,90,No,0
5757,31,M,Finance,2,1.6,3.4,4.7,53,No,1
5758,61,F,IT,7,3.7,2.7,1.4,44,No,0
5759,24,F,Marketing,7,4.5,2.8,4.1,4,No,1
5760,18,F,Sales,8,4.9,4.8,3.1,66,Yes,0
5761,48,M,Marketing,9,1.8,4.9,1.0,26,No,0
5762,31,M,HR,7,4.0,3.7,4.3,58,Yes,1
5763,36,F,Marketing,5,1.4,2.3,2.8,16,No,0
5764,61,M,Marketing,6,4.0,4.8,4.7,32,No,1
5765,22,M,Marketing,3,2.5,1.3,1.6,7,Yes,0
5766,58,F,Marketing,9,3.9,1.2,4.3,82,Yes,0
5767,60,M,IT,1,4.6,3.4,2.2,21,No,0
5768,49,M,IT,3,1.9,1.2,2.9,61,Yes,1
5769,36,F,HR,5,3.1,4.7,3.4,20,Yes,0
5770,18,F,Marketing,6,3.3,4.5,4.9,63,Yes,1
5771,55,F,Marketing,4,1.4,1.1,3.4,28,No,0
5772,42,F,Sales,5,3.0,4.6,2.0,72,Yes,1
5773,30,M,Marketing,8,3.3,4.4,3.7,27,Yes,0
5774,21,F,HR,3,3.6,4.3,4.8,55,No,0
5775,44,M,IT,2,3.6,2.4,2.1,98,No,1
5776,37,M,Sales,7,2.3,1.8,1.9,2,Yes,0
5777,47,F,HR,4,3.9,3.6,2.5,62,Yes,1
5778,48,M,Sales,6,4.0,1.4,1.8,2,Yes,0
5779,49,M,Sales,5,4.7,3.4,2.9,71,Yes,1
5780,26,M,Marketing,5,4.2,1.2,3.2,33,No,0
5781,61,F,IT,4,4.3,1.7,2.8,95,No,0
5782,63,M,Marketing,1,1.4,3.4,3.5,61,No,1
5783,51,F,IT,1,4.6,2.9,2.6,81,Yes,0
5784,59,F,IT,4,1.6,1.4,3.1,93,Yes,1
5785,22,M,Finance,8,3.8,4.6,4.5,48,No,1
5786,45,F,Marketing,1,2.3,3.3,1.6,5,Yes,0
5787,42,F,Sales,1,4.4,4.1,4.0,47,Yes,1
5788,45,M,Marketing,9,1.9,1.3,2.8,2,No,1
5789,25,F,Marketing,1,1.3,4.6,3.6,45,Yes,1
5790,26,M,Finance,2,3.3,3.3,5.0,9,Yes,1
5791,30,F,Marketing,6,2.7,2.8,2.7,65,Yes,1
5792,49,M,HR,2,4.1,2.0,3.5,1,No,0
5793,19,F,Marketing,8,1.4,4.7,3.4,90,Yes,1
5794,62,M,IT,9,3.9,4.7,4.5,54,Yes,0
5795,43,F,HR,5,2.2,4.3,1.6,86,Yes,0
5796,61,M,Marketing,1,3.2,3.5,4.2,3,No,0
5797,55,F,Sales,1,3.8,3.6,2.6,93,Yes,0
5798,47,M,Sales,8,4.2,1.3,4.5,63,No,1
5799,19,M,IT,5,2.5,2.2,1.4,80,No,1
5800,47,F,IT,8,4.8,3.6,2.3,39,No,1
5801,58,M,Finance,5,1.3,3.0,3.2,64,Yes,0
5802,49,F,Finance,7,3.6,2.2,1.6,8,No,1
5803,51,F,Finance,4,1.2,5.0,4.0,6,Yes,1
5804,50,M,Sales,7,4.5,4.2,4.2,73,Yes,0
5805,45,M,Finance,6,4.1,4.7,3.6,39,Yes,1
5806,22,M,IT,3,4.9,3.3,3.7,49,No,0
5807,36,M,Marketing,9,1.5,1.8,1.7,78,Yes,1
5808,39,M,HR,5,1.3,4.6,1.3,8,No,0
5809,19,F,Finance,1,2.2,1.6,2.3,91,Yes,0
5810,41,M,IT,7,4.8,1.7,1.5,61,No,1
5811,34,M,Finance,1,3.3,1.5,1.7,79,No,1
5812,55,M,IT,7,2.8,4.6,4.6,70,No,1
5813,24,F,IT,2,2.2,3.3,3.9,84,Yes,1
5814,48,M,HR,5,3.7,4.7,3.5,65,Yes,1
5815,49,M,HR,6,3.1,4.1,3.8,34,No,1
5816,57,F,IT,4,1.7,3.9,3.0,11,No,1
5817,31,M,HR,8,3.1,2.4,2.3,86,Yes,1
5818,33,M,Sales,6,1.8,3.4,1.8,57,Yes,0
5819,43,F,Sales,1,1.4,4.4,2.1,91,No,1
5820,50,M,Finance,5,1.3,4.3,1.6,50,Yes,1
5821,55,M,Sales,9,3.1,2.3,1.5,34,Yes,1
5822,24,F,IT,1,4.0,4.7,2.9,75,Yes,0
5823,57,M,Marketing,5,1.5,2.3,3.1,41,Yes,0
5824,35,F,Finance,2,4.1,1.8,2.8,7,No,1
5825,25,M,IT,6,1.9,1.8,4.3,9,No,1
5826,36,M,HR,5,1.6,3.2,2.8,99,No,0
5827,62,F,IT,7,2.6,2.8,4.9,25,Yes,1
5828,27,F,Sales,8,2.6,1.3,3.0,11,Yes,0
5829,49,M,Sales,7,3.1,3.9,4.6,52,Yes,0
5830,57,M,IT,2,3.7,2.4,1.2,47,Yes,1
5831,43,M,HR,6,1.7,1.4,1.4,47,No,0
5832,36,F,IT,4,3.0,1.1,1.1,61,No,0
5833,41,F,Marketing,3,1.2,4.1,2.5,92,No,1
5834,18,F,Sales,2,3.8,4.2,4.1,88,Yes,0
5835,58,M,HR,9,4.6,4.0,1.5,11,Yes,1
5836,41,F,HR,2,2.7,3.4,4.6,26,Yes,1
5837,55,M,IT,3,4.1,4.9,4.2,74,No,0
5838,18,F,Marketing,5,3.8,2.7,3.9,98,No,1
5839,21,F,Sales,9,3.2,1.5,3.7,6,No,0
5840,31,M,Marketing,4,2.8,4.0,3.1,78,No,0
5841,23,M,Marketing,1,1.5,4.0,1.4,77,Yes,0
5842,35,F,IT,1,4.4,1.5,1.0,23,No,1
5843,37,M,Finance,5,1.5,2.0,4.7,12,No,0
5844,50,F,IT,8,1.2,1.8,3.8,87,No,1
5845,29,F,Finance,9,2.8,2.1,1.1,6,Yes,0
5846,41,M,Finance,9,1.1,2.4,4.3,38,Yes,0
5847,50,M,IT,2,4.2,1.6,2.5,90,Yes,1
5848,26,F,HR,8,2.7,3.0,1.8,6,Yes,1
5849,33,F,IT,5,3.1,3.3,4.6,26,Yes,0
5850,26,F,Finance,3,4.0,4.8,4.0,57,Yes,0
5851,50,M,Marketing,3,4.5,4.4,1.8,48,Yes,1
5852,64,M,HR,7,1.2,4.8,1.3,47,No,1
5853,34,F,Sales,7,2.6,2.3,4.3,93,Yes,1
5854,44,F,Sales,1,1.9,2.3,2.1,5,No,0
5855,50,M,IT,5,3.1,4.8,1.5,48,Yes,1
5856,24,M,IT,6,3.9,3.4,2.7,51,No,1
5857,34,F,Marketing,3,4.8,1.1,3.0,82,No,1
5858,29,M,Sales,3,4.7,2.4,4.1,7,No,0
5859,61,M,Sales,5,2.1,4.5,3.2,38,Yes,1
5860,22,M,Finance,4,2.7,3.0,3.4,52,Yes,1
5861,25,M,Marketing,2,5.0,2.7,4.7,22,Yes,1
5862,35,F,Sales,2,1.1,2.3,1.6,25,No,0
5863,26,M,Finance,5,4.1,3.3,3.1,87,No,0
5864,18,M,Finance,2,3.5,1.1,3.2,82,No,1
5865,52,M,Finance,4,2.8,2.2,3.4,20,No,1
5866,20,M,Finance,2,2.1,4.6,2.0,77,Yes,1
5867,46,M,HR,2,3.6,4.2,2.5,73,Yes,1
5868,29,M,Sales,8,4.7,3.7,1.6,17,No,0
5869,32,F,Marketing,3,4.7,4.9,1.6,99,Yes,0
5870,24,M,HR,8,2.7,3.2,4.8,61,Yes,0
5871,30,M,Marketing,1,3.9,3.7,4.7,3,No,1
5872,24,M,Sales,3,4.3,4.7,3.3,86,Yes,0
5873,46,M,HR,4,3.0,2.7,3.0,58,Yes,1
5874,57,F,Sales,6,4.7,4.8,1.9,44,No,1
5875,50,M,Marketing,7,1.8,2.8,2.0,50,Yes,1
5876,38,F,Finance,9,3.6,3.1,4.6,6,No,1
5877,55,F,Marketing,9,2.6,3.0,2.6,57,No,0
5878,36,F,Marketing,8,1.9,2.7,2.7,29,Yes,0
5879,49,F,Finance,3,2.1,3.0,1.8,63,Yes,0
5880,42,F,Marketing,8,3.1,2.1,1.8,83,Yes,1
5881,37,F,HR,7,1.5,2.4,2.7,98,Yes,0
5882,19,M,IT,8,2.4,4.4,4.4,64,No,0
5883,55,M,IT,2,1.3,3.1,2.7,35,No,1
5884,50,F,Marketing,1,3.9,1.8,4.0,63,Yes,1
5885,33,F,HR,7,1.8,4.8,4.9,81,Yes,1
5886,34,M,Sales,7,2.8,1.8,4.6,43,Yes,0
5887,57,M,Finance,2,2.9,3.0,4.8,90,Yes,1
5888,56,M,Marketing,4,4.0,1.8,3.9,32,Yes,1
5889,31,M,Sales,6,1.2,3.9,1.1,32,Yes,0
5890,28,F,Marketing,7,2.4,2.0,4.3,58,No,0
5891,53,F,Marketing,2,3.7,1.8,3.0,40,No,1
5892,56,F,IT,7,4.5,3.1,3.4,40,Yes,1
5893,47,M,Finance,9,3.4,4.6,4.7,57,No,0
5894,24,M,Finance,7,4.8,2.2,1.3,6,No,0
5895,57,F,HR,1,3.9,3.1,1.2,69,No,0
5896,29,M,Sales,2,1.2,1.6,3.5,22,Yes,0
5897,24,F,Marketing,2,1.3,4.6,4.1,17,Yes,0
5898,30,F,IT,1,4.7,4.0,4.1,17,No,0
5899,45,F,Marketing,5,3.2,3.0,4.6,1,No,0
5900,24,M,Finance,7,4.6,2.8,2.8,23,No,1
5901,37,M,HR,8,3.9,4.6,1.7,92,Yes,0
5902,43,M,Marketing,9,2.7,3.8,2.4,30,Yes,0
5903,51,F,Marketing,1,4.1,1.6,4.8,27,No,1
5904,62,M,Finance,8,1.5,2.7,3.4,2,No,0
5905,35,M,IT,8,3.1,2.7,1.2,52,No,1
5906,45,F,Finance,1,4.4,3.5,4.6,93,Yes,0
5907,48,F,Finance,6,2.5,2.7,4.9,56,No,1
5908,28,F,Marketing,1,3.9,4.3,1.8,47,No,1
5909,59,M,IT,1,1.6,1.1,1.1,17,Yes,1
5910,23,F,HR,5,3.6,4.7,3.1,67,Yes,0
5911,22,M,Finance,7,3.3,3.3,2.3,22,Yes,0
5912,60,M,Marketing,5,3.2,2.6,4.2,0,Yes,0
5913,36,F,IT,8,4.1,3.5,3.2,90,No,1
5914,37,M,Sales,1,1.7,1.0,4.2,40,No,1
5915,26,M,Sales,7,4.4,4.6,1.2,81,Yes,0
5916,50,M,IT,8,2.1,1.3,1.7,50,Yes,1
5917,41,M,Finance,3,3.6,4.6,1.3,83,Yes,1
5918,38,M,HR,5,3.4,3.0,4.6,49,No,1
5919,32,M,Marketing,6,2.4,3.3,1.6,32,No,0
5920,58,F,Sales,6,4.1,2.1,1.8,97,Yes,1
5921,48,M,IT,6,4.5,2.3,3.5,82,Yes,1
5922,50,F,Sales,6,3.8,4.1,1.8,49,Yes,0
5923,55,F,IT,2,1.2,1.2,4.1,80,No,1
5924,33,M,IT,1,3.5,3.3,3.7,25,Yes,0
5925,32,F,IT,9,1.0,3.3,4.2,35,No,1
5926,62,M,HR,5,4.7,3.7,4.2,93,Yes,0
5927,39,F,HR,3,2.1,1.5,3.9,22,Yes,0
5928,62,F,IT,9,1.5,3.3,4.0,9,No,1
5929,57,F,IT,4,3.6,3.9,4.9,27,No,0
5930,55,F,HR,4,2.5,4.1,1.1,6,No,1
5931,34,M,HR,1,1.3,4.3,2.4,96,Yes,1
5932,50,F,HR,3,2.3,4.1,2.1,97,Yes,0
5933,44,M,Finance,1,4.0,1.9,3.4,72,Yes,1
5934,51,M,Marketing,7,4.3,3.9,1.4,51,No,0
5935,22,F,Sales,8,3.9,4.8,2.8,48,Yes,1
5936,47,F,Finance,7,4.5,3.8,4.9,21,Yes,0
5937,32,M,HR,8,2.7,1.6,3.9,81,Yes,0
5938,47,M,HR,5,2.2,2.5,4.2,32,Yes,0
5939,50,M,HR,2,3.3,4.8,1.5,42,No,1
5940,37,M,HR,5,1.2,3.9,2.5,17,No,1
5941,56,F,Sales,8,3.6,3.4,3.5,17,No,0
5942,19,F,Marketing,2,4.0,1.9,3.8,12,Yes,0
5943,63,F,Sales,4,4.5,4.7,2.2,38,Yes,0
5944,19,F,IT,5,3.6,4.4,4.2,47,Yes,1
5945,23,M,Sales,7,2.0,4.7,3.5,22,Yes,1
5946,50,M,Finance,6,3.2,2.4,1.4,0,No,1
5947,63,F,Sales,5,4.6,1.2,4.3,14,No,0
5948,52,F,IT,9,2.6,4.0,4.8,41,Yes,0
5949,49,M,Sales,3,3.1,3.0,4.8,53,Yes,1
5950,27,F,Sales,1,2.9,4.1,4.2,26,No,1
5951,42,F,Finance,5,4.7,1.2,2.5,82,Yes,1
5952,36,M,Sales,9,3.2,5.0,3.7,30,No,0
5953,62,M,HR,2,1.7,4.2,4.5,22,Yes,1
5954,63,M,IT,8,4.1,3.4,2.8,7,No,0
5955,30,M,IT,7,4.1,3.0,3.2,59,Yes,0
5956,50,F,HR,9,2.5,4.1,1.8,61,No,1
5957,30,F,IT,2,4.8,1.4,1.2,62,Yes,0
5958,57,M,Marketing,9,3.7,2.0,3.1,45,No,1
5959,22,M,IT,1,1.7,4.7,1.7,49,No,0
5960,42,M,HR,7,4.7,4.9,2.6,39,Yes,1
5961,49,M,Marketing,7,3.2,4.5,3.7,45,Yes,0
5962,63,M,Sales,5,1.5,5.0,4.7,6,No,1
5963,56,M,IT,6,5.0,1.2,1.0,92,No,1
5964,41,F,HR,1,4.3,3.4,4.2,68,No,1
5965,22,F,IT,7,4.6,2.1,3.8,75,Yes,1
5966,21,M,HR,3,2.7,2.7,1.1,49,No,1
5967,49,M,Finance,2,3.3,3.3,2.8,52,No,0
5968,51,F,Finance,1,1.7,1.2,3.7,38,Yes,0
5969,63,F,IT,9,1.5,3.0,2.8,48,Yes,0
5970,50,M,Marketing,8,4.7,2.1,3.4,28,No,0
5971,20,M,Sales,1,2.9,3.9,4.1,32,Yes,0
5972,23,M,Sales,4,1.9,3.2,3.4,67,No,0
5973,64,M,HR,5,1.4,2.2,1.4,1,No,1
5974,45,F,Marketing,6,2.8,1.0,3.6,87,No,1
5975,54,F,HR,8,1.8,4.3,3.0,60,No,1
5976,59,M,Marketing,2,1.9,4.6,1.7,99,No,0
5977,60,M,HR,9,1.9,3.5,3.7,30,Yes,1
5978,59,M,Sales,2,2.6,2.3,1.7,26,No,1
5979,22,M,HR,2,2.9,1.6,2.4,25,Yes,0
5980,62,M,Finance,9,3.8,4.4,4.9,19,Yes,1
5981,25,F,Marketing,8,1.2,1.4,2.0,44,Yes,0
5982,27,M,HR,4,4.5,4.6,1.9,21,No,1
5983,36,F,IT,2,1.9,4.1,3.8,14,No,1
5984,21,F,HR,3,4.3,3.8,1.9,40,Yes,0
5985,21,F,IT,5,1.1,5.0,4.2,46,No,1
5986,49,M,IT,4,4.5,1.7,2.6,66,No,0
5987,43,M,IT,6,2.8,4.0,4.6,77,Yes,1
5988,61,M,IT,2,3.9,2.4,2.3,59,Yes,0
5989,63,F,HR,6,2.3,1.7,4.7,92,Yes,0
5990,60,M,Sales,7,3.6,4.2,1.3,86,Yes,0
5991,49,F,HR,1,2.3,1.7,3.4,35,No,0
5992,53,F,Marketing,3,3.6,1.7,3.6,50,No,0
5993,60,M,HR,6,2.1,2.9,4.3,53,No,1
5994,54,M,IT,5,1.9,2.3,2.2,0,No,0
5995,41,M,IT,9,2.6,4.1,3.3,68,Yes,1
5996,30,F,Sales,4,4.1,2.2,1.1,19,Yes,0
5997,58,M,IT,1,4.5,1.7,2.1,38,No,1
5998,42,M,HR,3,2.8,1.4,2.7,90,Yes,1
5999,23,M,Sales,4,3.8,3.3,3.4,29,No,0
6000,30,M,IT,7,4.3,4.4,4.8,40,Yes,0
6001,45,F,Finance,7,2.8,4.4,3.0,37,Yes,0
6002,56,M,HR,4,2.4,3.0,5.0,92,No,0
6003,62,M,Finance,7,3.8,2.8,3.1,4,No,1
6004,58,F,IT,1,1.3,1.5,4.0,49,No,1
6005,45,F,HR,7,4.2,3.8,2.5,13,Yes,0
6006,35,M,HR,4,2.5,1.8,2.5,33,No,1
6007,28,M,Finance,5,4.9,1.6,4.2,42,No,0
6008,52,M,HR,4,3.7,2.2,4.3,29,Yes,1
6009,41,M,Marketing,8,4.0,3.0,5.0,85,Yes,1
6010,42,F,Finance,9,5.0,3.1,2.4,75,Yes,1
6011,42,M,IT,5,3.5,4.4,1.2,62,Yes,1
6012,47,F,Finance,1,2.7,3.3,4.2,34,No,0
6013,43,F,Finance,8,1.2,4.7,4.0,75,No,1
6014,35,F,Marketing,1,4.2,2.5,2.9,94,No,1
6015,31,M,IT,1,4.0,4.5,3.6,40,Yes,0
6016,33,M,Finance,1,3.3,2.1,3.1,94,Yes,0
6017,22,M,Sales,1,3.8,2.1,2.7,7,No,1
6018,64,M,Marketing,9,2.4,2.4,4.3,17,No,0
6019,23,F,Marketing,9,1.8,2.8,2.7,35,No,1
6020,57,M,HR,4,2.2,2.4,3.8,90,No,0
6021,34,F,HR,6,1.9,2.8,2.4,0,No,1
6022,28,M,Marketing,8,1.3,1.1,3.5,72,No,0
6023,25,F,IT,2,1.8,4.9,4.0,17,No,0
6024,31,M,Finance,3,3.6,2.2,2.9,34,No,1
6025,39,F,Marketing,3,3.9,2.3,2.2,71,Yes,1
6026,49,F,Finance,6,1.2,2.0,2.3,78,Yes,0
6027,28,M,Marketing,6,3.0,1.5,2.8,11,Yes,0
6028,47,M,HR,4,3.7,3.8,3.8,73,Yes,1
6029,26,F,Marketing,1,2.9,3.6,2.3,2,No,0
6030,30,F,Sales,6,4.2,1.6,3.4,92,Yes,1
6031,24,M,Marketing,1,3.7,3.3,5.0,78,No,1
6032,48,M,HR,6,3.1,1.9,1.3,41,No,1
6033,33,M,Finance,9,2.2,4.6,2.3,72,No,1
6034,40,M,Marketing,1,1.8,4.1,4.6,15,Yes,1
6035,43,M,Sales,4,1.7,1.7,3.7,50,Yes,0
6036,45,F,Marketing,6,1.2,4.0,1.4,25,Yes,0
6037,54,F,Marketing,8,1.2,4.4,1.0,30,Yes,1
6038,34,M,IT,1,4.0,3.7,3.4,88,No,1
6039,24,F,IT,3,3.5,3.9,3.4,43,Yes,1
6040,57,F,IT,4,1.2,4.5,2.6,87,No,0
6041,34,F,Marketing,8,3.1,4.5,1.2,20,Yes,1
6042,22,F,Marketing,8,4.9,4.1,3.9,88,No,0
6043,63,M,Finance,6,3.3,2.9,1.1,60,Yes,1
6044,60,F,Finance,8,3.3,4.1,3.3,88,No,1
6045,47,F,IT,4,2.4,1.6,4.3,96,No,1
6046,49,F,HR,9,3.2,2.9,1.4,91,Yes,0
6047,42,F,Marketing,6,4.8,4.0,2.2,52,Yes,1
6048,27,M,HR,1,4.8,3.3,2.3,95,No,1
6049,60,F,Sales,3,4.0,2.0,3.7,29,No,1
6050,35,M,Finance,2,1.2,5.0,1.2,76,Yes,0
6051,26,F,Marketing,2,4.9,4.1,1.4,0,No,0
6052,25,M,HR,2,4.0,1.9,3.1,96,Yes,0
6053,27,M,Sales,6,3.8,1.9,4.9,9,No,0
6054,48,M,IT,4,4.5,3.0,5.0,92,Yes,0
6055,28,M,HR,4,1.2,2.6,2.5,59,Yes,1
6056,62,F,Finance,2,1.3,2.5,4.3,15,Yes,1
6057,22,F,HR,9,3.5,3.2,2.5,57,Yes,1
6058,29,M,HR,3,1.4,1.7,2.8,34,Yes,1
6059,63,M,Sales,2,2.0,4.2,1.6,10,No,0
6060,46,F,Sales,8,3.0,1.4,1.8,87,Yes,1
6061,39,M,Finance,6,3.5,4.2,2.5,11,No,0
6062,42,F,Finance,6,1.7,3.5,4.0,95,Yes,1
6063,31,F,Marketing,6,3.9,1.5,1.7,1,Yes,1
6064,48,F,Finance,7,4.8,1.8,3.6,38,No,0
6065,33,F,HR,5,4.2,3.2,2.0,3,Yes,0
6066,59,F,HR,8,4.3,1.9,3.7,96,No,0
6067,61,F,Finance,5,3.8,4.2,1.3,79,Yes,0
6068,52,F,Sales,1,2.4,4.6,4.3,9,No,1
6069,26,M,HR,7,2.0,3.1,1.5,83,Yes,1
6070,41,F,Marketing,1,2.6,2.8,2.4,65,Yes,0
6071,42,M,Marketing,9,3.2,3.7,1.8,60,Yes,1
6072,22,F,Sales,1,3.2,2.4,3.2,16,No,1
6073,56,F,Marketing,2,2.0,1.6,2.5,67,Yes,0
6074,48,F,IT,7,2.3,3.7,4.3,27,No,0
6075,19,F,Finance,7,4.4,4.9,2.1,31,Yes,0
6076,36,F,HR,9,1.8,2.4,4.3,70,No,1
6077,41,M,IT,8,1.1,4.0,2.5,20,No,1
6078,26,M,Finance,4,1.8,4.7,4.3,53,Yes,1
6079,57,F,Sales,8,1.1,4.8,4.0,67,No,1
6080,30,M,Sales,6,4.1,3.1,4.9,7,No,0
6081,27,F,IT,7,4.3,3.7,1.9,68,No,1
6082,31,F,Sales,6,3.4,1.5,2.4,51,No,1
6083,52,M,Sales,9,4.4,5.0,4.2,27,Yes,0
6084,44,M,HR,9,1.9,2.9,2.1,83,Yes,0
6085,37,M,IT,9,1.3,4.9,1.6,60,No,0
6086,35,F,Finance,9,3.4,1.3,3.5,65,Yes,1
6087,41,F,Marketing,9,2.6,1.3,1.1,12,Yes,0
6088,36,M,IT,1,3.9,3.3,4.7,96,Yes,1
6089,44,F,HR,2,2.0,3.9,5.0,1,No,0
6090,20,F,HR,5,2.4,3.8,1.2,57,Yes,0
6091,26,F,IT,8,2.1,2.9,2.5,86,Yes,0
6092,22,F,Marketing,8,1.6,4.1,2.8,32,Yes,0
6093,21,F,Sales,3,1.9,2.5,3.0,28,No,1
6094,19,F,Finance,6,3.3,3.1,3.8,83,No,1
6095,26,M,HR,8,2.6,1.5,3.6,68,No,0
6096,38,M,Finance,7,3.2,2.3,2.7,70,No,1
6097,63,M,Sales,8,3.1,4.1,2.1,66,No,0
6098,31,F,HR,4,3.6,1.8,2.5,14,No,0
6099,36,F,Marketing,4,4.1,2.2,1.0,73,No,1
6100,42,F,HR,6,2.9,4.1,1.7,25,No,0
6101,20,M,HR,7,1.9,4.2,1.1,66,Yes,0
6102,33,F,Sales,9,3.3,4.7,2.3,33,Yes,1
6103,34,M,HR,2,3.3,4.8,4.6,51,Yes,1
6104,35,F,Finance,3,3.2,3.3,4.8,12,Yes,0
6105,43,F,Marketing,6,1.3,4.0,5.0,92,Yes,0
6106,24,M,HR,7,3.7,4.2,4.9,72,Yes,1
6107,49,F,Marketing,1,1.3,2.5,2.3,12,No,1
6108,31,F,Marketing,3,4.7,2.8,2.5,50,Yes,0
6109,64,F,Marketing,7,4.5,1.6,2.3,16,Yes,1
6110,64,M,HR,5,2.1,1.6,4.2,0,Yes,0
6111,62,F,Sales,4,1.1,3.2,4.6,3,No,0
6112,45,M,IT,1,2.2,3.8,4.6,97,Yes,1
6113,31,M,Marketing,6,2.7,4.6,2.4,39,No,0
6114,26,F,IT,9,2.3,4.1,2.5,55,No,1
6115,21,M,Marketing,1,2.4,1.5,3.8,76,Yes,0
6116,61,F,IT,6,1.3,4.7,1.7,89,Yes,1
6117,57,F,Marketing,7,1.5,2.0,1.6,50,No,0
6118,29,M,Marketing,9,4.3,2.3,4.7,92,No,1
6119,54,F,HR,3,1.7,4.5,4.9,44,Yes,1
6120,50,F,IT,3,4.0,5.0,2.5,4,No,0
6121,40,F,IT,8,3.0,4.6,2.8,89,Yes,1
6122,20,M,Sales,9,3.5,4.0,3.2,41,Yes,1
6123,47,F,IT,8,1.1,4.2,2.6,31,No,1
6124,62,M,Finance,8,4.9,4.9,3.7,61,No,1
6125,30,M,HR,9,1.5,2.3,2.6,30,No,0
6126,52,F,Marketing,1,3.4,3.4,3.0,19,No,1
6127,55,M,Sales,4,1.7,4.6,1.2,94,Yes,0
6128,59,M,Sales,7,4.1,2.8,5.0,49,No,0
6129,51,F,Marketing,6,3.3,4.1,4.1,21,No,0
6130,40,M,Sales,8,3.3,1.0,3.1,44,No,1
6131,53,F,Marketing,2,1.5,2.0,1.5,11,Yes,0
6132,34,M,Finance,2,3.6,4.5,1.8,63,Yes,0
6133,39,M,Finance,9,4.7,3.7,1.3,84,No,0
6134,44,M,Marketing,8,3.2,2.7,2.1,20,No,0
6135,64,M,Finance,8,2.5,4.8,1.4,37,No,1
6136,62,M,Finance,5,3.3,1.7,2.4,92,Yes,0
6137,52,M,Sales,4,3.4,2.1,3.2,10,No,1
6138,34,M,Finance,9,3.5,4.8,3.6,38,Yes,1
6139,42,F,Marketing,1,1.7,2.1,4.1,27,Yes,0
6140,24,M,Finance,4,1.6,1.9,1.9,29,No,1
6141,53,F,Marketing,9,3.3,3.0,2.9,62,No,0
6142,51,F,IT,6,1.3,4.9,4.5,18,No,1
6143,47,M,Marketing,9,3.1,4.3,1.9,67,No,0
6144,41,M,HR,7,4.4,3.1,2.1,68,No,0
6145,47,M,HR,4,1.9,1.3,4.6,47,Yes,0
6146,33,M,Marketing,2,3.2,2.5,4.8,58,No,0
6147,50,F,Marketing,6,3.0,4.4,2.5,91,No,0
6148,57,F,Marketing,9,3.4,4.3,2.5,11,No,0
6149,20,F,Sales,1,2.9,2.6,4.5,25,No,1
6150,30,F,IT,1,3.8,1.6,3.4,10,Yes,1
6151,36,F,HR,9,3.6,4.8,4.4,40,No,0
