CustomerID,Age,Gender,Location,PurchaseFrequency,AvgOrderValue,TimeSinceLastPurchase,Churn
5373,22,M,"West Jennifer, Texas",1,198.77,93,0
5374,62,F,"West Robertmouth, Utah",11,180.19,68,0
5375,28,F,"Robinsonview, Louisiana",5,84.59,148,0
5376,51,M,"Port Steven, North Dakota",11,180.47,250,1
5377,30,F,"Port Jared, Indiana",15,136.6,83,1
5378,41,M,"Michaelborough, Iowa",4,150.92,170,1
5379,23,M,"Peterfort, Kansas",4,18.97,301,1
5380,24,F,"Vargashaven, Tennessee",8,79.76,29,0
5381,61,M,"Lake Anthonyfort, Illinois",11,73.48,301,0
5382,69,F,"New Johnfurt, Rhode Island",4,163.61,95,1
5383,42,M,"Andrewberg, Montana",4,75.8,93,0
5384,30,F,"Jessicaville, South Dakota",14,77.74,71,0
5385,50,F,"East Amanda, Minnesota",5,189.62,231,0
5386,43,M,"South Kimberly, Delaware",5,27.85,174,1
5387,24,M,"Pruittfort, New Jersey",18,197.55,248,1
5388,44,F,"East Jacobmouth, South Dakota",11,116.79,287,1
5389,20,F,"Stephanieburgh, South Carolina",1,182.97,104,0
5390,33,M,"Grahamville, Ohio",18,21.06,348,0
5391,56,M,"Lake Joy, Arizona",13,123.42,247,0
5392,55,F,"Port Calvinbury, Utah",12,115.17,161,0
5393,54,F,"Schmidtport, New Jersey",15,181.23,292,0
5394,49,M,"East Kim, New Hampshire",15,79.72,70,0
5395,49,M,"Port Claudia, Arizona",9,11.86,169,0
5396,38,M,"Deborahside, North Dakota",12,113.18,144,1
5397,64,M,"North Dennisstad, Alabama",15,137.38,336,1
5398,67,M,"Coxton, Louisiana",8,80.29,138,0
5399,30,F,"Tiffanyton, Rhode Island",13,150.16,244,1
5400,63,F,"South Staceyton, Georgia",6,15.72,56,1
5401,64,M,"New John, Virginia",7,90.78,243,1
5402,27,M,"New Morgan, Wisconsin",17,159.07,348,0
5403,35,M,"Rothbury, New York",17,48.95,128,0
5404,27,M,"Jamesland, Tennessee",8,107.59,139,0
5405,48,M,"Batesstad, Oklahoma",19,13.66,129,0
5406,62,F,"Ryanfurt, Kentucky",4,196.35,156,1
5407,18,F,"Thompsonberg, Oklahoma",9,152.49,191,0
5408,24,M,"Port Marissastad, Tennessee",1,107.36,157,0
5409,55,M,"Sarahport, Georgia",15,58.63,215,0
5410,50,F,"Rhodesville, Michigan",12,135.36,42,1
5411,32,M,"Robertmouth, Michigan",6,20.37,359,1
5412,42,M,"Lake Mirandaberg, New York",18,101.89,105,1
5413,57,F,"Lake Erinton, Iowa",18,166.8,224,1
5414,26,M,"Sanchezshire, West Virginia",1,132.42,87,1
5415,22,M,"New Carol, New Mexico",11,198.78,130,0
5416,18,F,"South Melissaborough, North Carolina",1,73.93,32,1
5417,41,F,"North Robert, Oregon",16,13.57,346,1
5418,57,F,"East Nicole, Alaska",14,58.15,25,0
5419,42,M,"Port Oliviamouth, Oklahoma",3,68.43,99,0
5420,53,F,"Salazarburgh, Wyoming",8,92.18,283,0
5421,67,F,"West Anthony, Arizona",11,75.69,192,0
5422,50,F,"Gibsonton, South Dakota",3,117.01,49,0
5423,19,M,"Rosston, Oklahoma",9,151.54,278,0
5424,50,F,"Joneston, Alabama",14,53.65,53,1
5425,57,M,"Jonathanmouth, California",11,148.22,184,1
5426,43,F,"Walkermouth, Massachusetts",19,195.27,326,1
5427,40,F,"West Derekhaven, Colorado",14,25.22,237,0
5428,29,F,"North Danny, Tennessee",4,133.16,138,1
5429,34,M,"Tylerbury, Massachusetts",11,98.03,28,0
5430,68,M,"Alyssabury, Delaware",8,51.95,170,0
5431,63,F,"Lake Stephanie, Virginia",18,180.77,252,0
5432,49,M,"New Jeffreyfort, Texas",5,115.51,362,0
5433,46,F,"North Jose, Georgia",2,165.67,237,0
5434,29,F,"Kyleport, New York",10,196.23,130,1
5435,65,M,"Bankstown, North Carolina",18,122.47,180,1
5436,29,M,"Carmenbury, South Carolina",14,135.79,334,0
5437,27,M,"Hectorstad, Florida",18,186.26,232,1
5438,58,F,"West Nathan, Nevada",11,147.08,207,0
5439,28,F,"Port Kellyton, Colorado",4,113.63,161,1
5440,48,M,"West Amy, New Jersey",2,136.54,166,0
5441,28,F,"South Sabrinaview, Wisconsin",5,135.95,132,1
5442,44,M,"Port Christopher, Connecticut",4,38.71,32,0
5443,60,F,"Donaldburgh, South Dakota",14,199.03,357,0
5444,61,F,"West Stephanieton, Wisconsin",9,40.14,12,1
5445,63,M,"Whitefort, Oregon",2,98.74,103,0
5446,66,M,"Sullivanport, Michigan",5,152.69,73,1
5447,41,M,"South Kevinfort, Illinois",11,191.98,168,0
5448,48,F,"East Chelsea, Louisiana",4,53.9,9,1
5449,65,F,"South Ruth, Nevada",14,135.68,196,0
5450,55,M,"Port Rodney, New Mexico",8,165.17,163,0
5451,46,F,"South Bradley, Pennsylvania",10,57.56,74,0
5452,56,M,"Bruceport, Montana",5,137.32,94,1
5453,49,M,"East Robert, Missouri",5,164.31,68,1
5454,67,M,"Millerberg, Vermont",5,46.4,294,1
5455,27,M,"Gutierrezmouth, Kansas",6,156.13,201,1
5456,66,F,"Wadeberg, Vermont",19,147.65,147,0
5457,34,M,"Port Jessica, New Mexico",2,88.13,322,1
5458,27,M,"Port Brandon, Georgia",4,16.59,82,1
5459,45,F,"South Jodi, Arkansas",12,75.19,260,1
5460,47,M,"Gonzalezstad, Iowa",10,159.99,101,0
5461,63,F,"Maryland, Idaho",4,67.71,362,1
5462,52,F,"North Bridgetport, South Carolina",9,59.97,164,1
5463,37,M,"Meadowsstad, Nebraska",8,48.78,162,0
5464,52,F,"Craigside, Nebraska",17,125.18,89,1
5465,51,F,"Lawsonbury, Arizona",1,77.49,207,0
5466,22,M,"Port Daniel, Connecticut",17,101.51,60,0
5467,20,M,"Port Kenneth, New Jersey",4,45.78,59,0
5468,21,F,"South Susantown, Oklahoma",16,90.13,269,1
5469,56,F,"Teresafurt, Tennessee",18,72.24,281,1
5470,24,M,"Jenniferport, Arizona",1,156.06,114,1
5471,37,M,"New Jessicaland, Montana",14,89.77,266,1
5472,69,F,"North Davidview, Oklahoma",16,150.62,312,0
5473,26,M,"Port Miguelfort, West Virginia",15,55.49,207,1
5474,36,M,"South Grace, New Jersey",13,165.99,116,0
5475,41,M,"Parkerburgh, South Dakota",12,155.69,103,0
5476,68,F,"Suttontown, Rhode Island",16,145.19,37,0
5477,34,M,"Ayalamouth, Utah",15,50.08,22,1
5478,40,F,"New Christinebury, Iowa",16,177.08,242,0
5479,37,M,"Sanchezstad, Iowa",5,134.65,189,0
5480,59,M,"Wilsonborough, Hawaii",4,150.09,195,0
5481,30,M,"Lake Jefferychester, Minnesota",17,98.43,38,1
5482,62,F,"Lake Johnside, New Hampshire",13,166.7,177,0
5483,25,M,"Turnerborough, Tennessee",9,133.45,248,0
5484,33,M,"Patriciaside, Oregon",9,137.14,181,0
5485,51,M,"Collinsville, Vermont",9,41.9,150,0
5486,26,M,"Mcdonaldton, Colorado",12,144.17,241,1
5487,30,F,"Port Lisafort, South Carolina",4,32.44,307,1
5488,43,M,"North Lisa, Massachusetts",12,54.35,353,0
5489,40,F,"East Jamesburgh, South Carolina",13,48.71,137,1
5490,19,M,"Allenmouth, New Hampshire",8,55.77,12,0
5491,64,M,"Owensview, Mississippi",13,41.58,351,0
5492,39,M,"Davidburgh, Tennessee",12,129.83,204,1
5493,33,M,"West Heidi, Arizona",1,19.65,126,1
5494,36,F,"Timothybury, Massachusetts",3,166.05,313,0
5495,40,M,"Graceside, Michigan",6,66.15,309,0
5496,32,M,"New Brianburgh, Wisconsin",15,171.24,12,0
5497,61,M,"Lake Leahton, Hawaii",8,36.31,56,1
5498,38,M,"Michaelmouth, Pennsylvania",14,182.09,90,0
5499,61,F,"Goldenview, Kansas",1,126.98,222,1
5500,18,M,"Ambermouth, Arizona",6,23.28,32,0
5501,39,F,"East Devin, Arkansas",19,165.17,213,0
5502,33,M,"South Andrewville, New York",4,86.03,325,0
5503,68,M,"Kevinside, North Carolina",8,38.48,314,0
5504,19,M,"East Mark, Mississippi",19,60.6,99,1
5505,49,M,"Ruizborough, Alabama",11,26.42,104,0
5506,32,M,"South Alyssaburgh, Colorado",10,157.2,123,1
5507,60,M,"Ginaside, West Virginia",16,122.04,357,0
5508,22,F,"Stevenland, New Hampshire",11,185.23,56,0
5509,34,F,"Martinezfort, Florida",3,105.23,96,1
5510,59,F,"Kellyside, Colorado",8,173.2,110,0
5511,64,M,"South Johnfort, Wisconsin",13,116.8,192,1
5512,41,M,"East Cody, Florida",16,43.69,132,0
5513,65,F,"New Tracy, South Dakota",13,130.7,155,0
5514,58,M,"Mcknightfort, Utah",14,45.85,165,1
5515,52,F,"New Tonyashire, Georgia",10,155.66,268,0
5516,42,M,"Hansenburgh, Alaska",1,183.42,59,1
5517,53,M,"North Joseph, Colorado",6,193.47,138,1
5518,18,F,"Alexisland, Connecticut",11,105.67,233,0
5519,62,F,"South Michael, New York",10,11.74,312,0
5520,43,F,"Fosterstad, Vermont",13,22.61,156,1
5521,64,F,"New Joseph, Florida",10,179.29,6,0
5522,51,F,"Dylanberg, Maryland",11,20.8,15,0
5523,28,F,"Lake Kimberlyburgh, Utah",17,153.96,327,1
5524,27,F,"Walkerport, Georgia",13,133.32,229,0
5525,68,M,"Taylorview, Minnesota",12,58.94,267,0
5526,62,F,"Joshuafort, South Carolina",7,81.43,29,0
5527,39,F,"Moraleschester, Michigan",13,149.36,156,0
5528,43,F,"Heathview, Iowa",8,42.58,326,0
5529,45,M,"East Deborahburgh, South Carolina",13,189.54,287,1
5530,18,M,"Murphychester, Massachusetts",19,41.99,36,0
5531,43,M,"Port Megan, South Dakota",7,128.62,132,1
5532,36,M,"Janeton, New York",4,74.49,194,1
5533,53,F,"New Angelaville, North Dakota",15,57.44,277,0
5534,60,F,"Tiffanychester, Maryland",16,135.94,269,1
5535,64,F,"North John, Arizona",19,134.56,314,1
5536,66,F,"Thomastown, Alaska",17,91.47,158,1
5537,23,M,"Joneston, North Dakota",11,57.98,135,1
5538,19,F,"Summersshire, Wyoming",3,149.58,133,0
5539,33,F,"Joshuashire, New York",16,40.88,318,1
5540,37,F,"Lauraville, Michigan",19,64.03,64,1
5541,22,M,"Kramerside, New Mexico",1,40.55,361,1
5542,50,M,"Brownfort, Wisconsin",3,117.19,132,1
5543,35,M,"Port Jonathanborough, Pennsylvania",8,106.53,354,1
5544,42,F,"Sotobury, Delaware",14,91.98,234,0
5545,33,M,"Port Brian, Mississippi",12,54.88,331,0
5546,34,F,"New Kenneth, Utah",6,114.15,344,0
5547,26,F,"East Cindyfurt, Georgia",13,131.07,285,0
5548,51,F,"South Mariachester, Washington",10,50.27,23,0
5549,18,F,"North Brenda, North Dakota",1,137.53,161,1
5550,26,M,"Lake Amanda, Maryland",18,63.08,43,0
5551,45,F,"New Michael, West Virginia",12,127.96,83,0
5552,60,M,"West Ebonybury, Arizona",5,28.56,362,1
5553,51,F,"Oliviafurt, Kentucky",2,141.15,29,1
5554,44,M,"Rothville, Massachusetts",10,113.93,308,1
5555,21,F,"New Timothy, Washington",2,191.49,93,1
5556,50,M,"Wuberg, Oregon",6,111.09,41,0
5557,22,M,"New Anitaview, Arkansas",1,156.84,165,1
5558,26,M,"New Brendastad, Wisconsin",4,17.75,139,0
5559,20,F,"Billshire, Maryland",12,199.64,341,0
5560,44,M,"Mccartyton, Wyoming",19,177.35,137,1
5561,19,F,"Danieltown, Vermont",1,60.32,117,1
5562,67,M,"New Jorgeburgh, South Dakota",3,128.02,147,1
5563,65,F,"North Andres, New Mexico",2,139.88,24,0
5564,45,F,"Mcgrathborough, Florida",6,190.33,203,0
5565,31,M,"West Luis, Washington",15,174.08,284,0
5566,46,M,"Amandafurt, New Hampshire",17,52.96,333,0
5567,56,M,"North Randyville, South Carolina",10,104.01,226,1
5568,49,F,"Mariahberg, Delaware",15,34.31,336,0
5569,36,F,"West Donald, South Carolina",16,83.42,13,0
5570,21,M,"South Heatherborough, Nebraska",3,89.66,103,0
5571,58,M,"Mcdanielburgh, Georgia",17,158.1,256,1
5572,38,M,"New Chelseatown, Mississippi",8,25.39,99,1
5573,54,M,"Isabellaburgh, Louisiana",17,102.18,220,1
5574,47,M,"North Janet, Missouri",5,13.85,325,1
5575,59,M,"West Zacharychester, South Dakota",17,92.28,231,1
5576,61,M,"Carolynfurt, Louisiana",6,37.99,55,1
5577,47,F,"Salazarmouth, Kansas",6,130.05,265,1
5578,35,F,"North Joshuafurt, Rhode Island",15,131.76,275,1
5579,43,M,"North Dustinton, South Carolina",7,56.02,349,0
5580,26,M,"North Michelle, West Virginia",8,163.52,256,0
5581,50,M,"New Brianshire, New York",6,12.11,21,1
5582,55,F,"North Jerry, West Virginia",18,158.95,277,0
5583,30,M,"West Ericside, North Dakota",2,160.14,245,1
5584,46,F,"Robertberg, Mississippi",10,180.07,317,1
5585,25,F,"Michaelshire, New Jersey",2,20.62,140,0
5586,30,F,"Port Misty, Kansas",18,12.18,64,1
5587,33,M,"South Jenniferborough, Mississippi",6,148.2,316,1
5588,44,F,"Port John, New York",1,19.75,43,0
5589,45,F,"Owensstad, Wyoming",10,184.46,143,0
5590,23,F,"Jennaburgh, Oregon",3,104.71,364,1
5591,69,F,"Freemanfurt, Wyoming",19,84.48,143,1
5592,61,F,"East Annastad, Iowa",19,89.21,344,0
5593,24,F,"Lake Kylestad, Mississippi",2,138.91,224,1
5594,54,M,"Port Virginiafort, Ohio",13,115.7,181,0
5595,59,M,"North Robert, Pennsylvania",7,97.42,189,0
5596,32,F,"Lake Aliciaside, Alabama",9,197.69,337,0
5597,24,M,"East Amandafort, West Virginia",19,42.5,358,0
5598,61,F,"Lake Raymondfort, Missouri",17,174.64,114,1
5599,26,F,"Lake Noahmouth, New Mexico",17,36.14,163,1
5600,50,F,"Port Kyletown, Alaska",18,136.19,353,0
5601,33,M,"Michaelville, Washington",18,153.6,332,0
5602,58,F,"Melanieland, Alabama",3,22.8,131,1
5603,68,F,"New Craig, Michigan",7,99.6,40,0
5604,27,M,"Jamieborough, Minnesota",15,33.01,22,1
5605,36,M,"Hermanport, Alabama",9,110.81,112,1
5606,46,M,"Marvintown, Rhode Island",19,107.11,85,0
5607,36,F,"Lake Johnville, Alaska",2,84.74,61,1
5608,26,F,"West Gail, Indiana",13,36.95,278,1
5609,56,M,"North Christopherborough, Alabama",4,95.56,248,1
5610,37,F,"Phamview, Georgia",6,23.94,215,1
5611,29,M,"South Joseph, Ohio",11,122.28,323,0
5612,52,F,"Michaelton, Virginia",16,176.95,62,0
5613,69,M,"Teresafurt, Louisiana",3,116.43,136,1
5614,60,M,"Juanburgh, New Jersey",7,43.04,203,0
5615,42,F,"Port Anthony, Alabama",9,99.21,122,1
5616,39,F,"Lake Alison, Massachusetts",11,165.24,238,0
5617,53,M,"New Dylanshire, California",19,190.48,27,1
5618,38,M,"Shannonport, South Carolina",8,41.06,173,0
5619,62,M,"South Angela, Virginia",15,55.06,202,0
5620,60,M,"Nealtown, Georgia",12,124.37,310,0
5621,18,F,"Lake Heather, Tennessee",6,72.4,111,0
5622,49,F,"North Tammyview, North Carolina",6,119.94,46,1
5623,50,M,"North Samanthaside, New York",11,112.11,32,0
5624,39,M,"East Dustin, Nevada",12,117.43,183,0
5625,33,M,"South Laura, Kansas",5,176.39,55,0
5626,35,M,"New Janice, Vermont",1,115.07,97,1
5627,68,M,"Lake Bryanport, South Dakota",12,164.71,71,0
5628,20,M,"East Theresa, Mississippi",16,158.61,277,0
5629,48,F,"Gonzalezberg, Mississippi",8,180.65,358,0
5630,28,M,"East Kristenmouth, Vermont",12,46.24,294,0
5631,61,M,"Sototon, Maine",7,95.96,318,0
5632,56,F,"Jaclynbury, Georgia",11,146.82,302,0
5633,36,M,"Bondton, Connecticut",18,195.76,6,1
5634,42,F,"Jenniferstad, Mississippi",7,46.32,57,0
5635,68,F,"Lake Leonard, Utah",16,43.27,270,0
5636,52,M,"North Brandon, California",9,162.24,184,0
5637,31,M,"East Luis, South Carolina",9,65.68,110,1
5638,34,F,"Lake Taylorshire, Arizona",4,93.87,229,0
5639,66,M,"Conniehaven, Ohio",18,112.4,60,1
5640,54,F,"New Josefurt, Massachusetts",10,199.36,309,1
5641,62,M,"Alexburgh, Iowa",11,75.97,219,1
5642,45,M,"North Kevin, Arkansas",10,115.24,171,1
5643,57,M,"West Angela, California",8,106.12,69,1
5644,46,F,"Port Robert, Kentucky",11,124.31,156,1
5645,48,M,"Port Kimberly, Nevada",3,127.72,293,1
5646,24,F,"Nguyenborough, Colorado",15,176.67,133,1
5647,23,F,"Pamelastad, Illinois",7,142.42,302,1
5648,26,M,"Brandymouth, Kansas",2,176.77,162,1
5649,49,M,"North Nathan, Connecticut",13,29.71,205,0
5650,58,M,"East Todd, Arizona",6,94.71,223,0
5651,53,M,"Lake Devon, Rhode Island",15,142.99,335,0
5652,68,F,"West Megan, Wisconsin",15,79.64,84,1
5653,64,M,"North Dawn, Texas",7,29.34,187,0
5654,47,F,"Burtonfurt, Illinois",17,193.58,140,1
5655,51,M,"Lake Jennifer, Hawaii",1,41.7,301,0
5656,49,M,"Orozcoberg, Louisiana",14,126.82,293,0
5657,25,F,"Christinahaven, Indiana",5,192.86,14,1
5658,48,M,"North Saramouth, Mississippi",2,40.98,2,1
5659,51,M,"Emilychester, New York",10,16.53,20,0
5660,39,F,"North Jennifer, Massachusetts",5,168.03,59,1
5661,67,M,"Daughertyfurt, New York",13,49.51,11,1
5662,69,M,"New Ashleeshire, North Dakota",7,131.21,191,0
5663,29,F,"Port Tylerburgh, Arizona",14,132.22,272,1
5664,67,F,"Walterfort, Nevada",9,48.41,123,1
5665,57,F,"South Isaac, North Dakota",5,113.84,159,1
5666,21,F,"Nguyenhaven, Oklahoma",18,43.39,99,1
5667,40,F,"Port Stephen, Nevada",5,28.44,103,0
5668,58,F,"New Aprilfort, New Mexico",8,179.73,217,1
5669,35,F,"Dunlapbury, Missouri",11,175.78,165,1
5670,68,F,"South Stephanie, Georgia",9,112.75,356,1
5671,18,F,"Annafort, Montana",15,86.6,81,0
5672,31,F,"Anthonymouth, Oregon",2,85.1,302,1
5673,21,M,"Carrilloland, Louisiana",16,31.05,178,1
5674,60,M,"East Danielfort, Florida",7,123.65,96,1
5675,20,F,"Faulknerberg, Idaho",18,165.97,117,0
5676,28,M,"Bryanborough, South Carolina",11,182.07,123,0
5677,45,F,"North David, New York",14,102.45,301,0
5678,32,F,"Teresaport, Missouri",8,97.57,155,1
5679,69,M,"Edwardstad, Indiana",19,160.57,352,1
5680,69,M,"Josephstad, Rhode Island",4,121.99,61,0
5681,55,M,"New Michelle, Utah",9,67.73,249,1
5682,19,F,"Lake Michaelhaven, Michigan",13,31.01,73,1
5683,31,M,"Dominicborough, Michigan",7,83.18,203,1
5684,43,M,"New Laurenshire, Tennessee",4,169.56,132,1
5685,61,M,"Floreshaven, Maine",9,20.9,28,1
5686,51,F,"South Olivia, Delaware",8,72.03,77,0
5687,38,M,"West Lisa, Utah",11,69.84,219,1
5688,23,F,"Rosalesborough, New Jersey",16,159.11,208,0
5689,52,M,"Victorborough, Tennessee",12,122.18,144,0
5690,48,F,"Lawrencemouth, Nevada",15,78.12,265,0
5691,60,M,"New Sarah, South Dakota",1,191.42,297,1
5692,62,M,"West Raymondburgh, Minnesota",12,182.56,359,1
5693,31,F,"New Thomasfurt, Missouri",17,11.66,262,0
5694,53,M,"North Robin, Montana",1,184.51,364,1
5695,20,M,"East Lorimouth, Oregon",16,172.92,180,1
5696,58,F,"Marychester, Oregon",18,47.64,31,0
5697,56,F,"North Andreaport, California",12,67.69,168,0
5698,24,F,"West Bryanside, Connecticut",12,193.33,315,1
5699,19,M,"Reynoldsmouth, Ohio",6,43.72,86,0
5700,38,F,"South Cody, Alaska",10,63.13,52,1
5701,26,M,"North Ryanchester, South Dakota",4,86.1,311,1
5702,23,F,"West Heidi, Louisiana",17,50.64,111,1
5703,20,F,"Reidland, New Jersey",9,10.67,55,0
5704,18,M,"Lake Lorrainestad, Vermont",8,137.09,76,1
5705,24,F,"Dominiquechester, Oregon",13,115.97,259,1
5706,59,M,"North Clinton, North Carolina",6,52.76,339,0
5707,19,F,"Port Jill, Indiana",7,26.52,10,1
5708,36,F,"Stanleystad, Indiana",5,110.59,194,0
5709,34,F,"Amymouth, Florida",7,174.99,63,1
5710,65,F,"West Ryanland, California",14,59.06,353,1
5711,58,M,"West Sabrina, Oregon",18,22.75,257,1
5712,22,M,"South James, Massachusetts",9,191.58,146,0
5713,26,M,"Jennifershire, South Dakota",3,63.72,216,1
5714,20,F,"West Petermouth, Nebraska",18,20.73,87,1
5715,32,M,"Port Steven, Texas",3,87.37,83,0
5716,62,F,"Brownfurt, Utah",10,40.26,231,0
5717,59,M,"Erikamouth, Maryland",5,193.22,84,1
5718,57,F,"Lake Wendybury, Idaho",18,188.03,103,1
5719,32,M,"Kathrynburgh, Maine",2,175.59,319,0
5720,33,M,"Markfort, Maine",9,36.37,351,0
5721,54,F,"Millerbury, Arizona",10,45.78,201,0
5722,40,M,"Maxmouth, Arizona",19,152.71,62,1
5723,47,M,"North Ashleyville, South Dakota",5,79.55,5,0
5724,48,M,"Hartmouth, North Carolina",3,110.99,339,1
5725,48,M,"West Debbieland, South Carolina",4,134.01,61,1
5726,29,F,"Thorntonmouth, Montana",12,142.72,222,0
5727,18,M,"New Jesusside, Minnesota",17,103.28,22,1
5728,48,F,"Valdeztown, Hawaii",4,188.83,139,1
5729,47,F,"Port Heather, Missouri",13,180.02,248,0
5730,62,F,"Cookview, Rhode Island",17,20.1,141,1
5731,18,M,"Seanport, Georgia",18,159.16,54,0
5732,51,F,"Lake Nathanberg, New Jersey",8,51.95,218,1
5733,40,F,"North Rachaelville, New Mexico",8,174.34,57,0
5734,50,F,"Markside, Louisiana",19,123.91,123,0
5735,46,F,"Austinburgh, Wyoming",15,78.3,360,0
5736,45,M,"New Rebeccaville, Vermont",6,26.77,245,1
5737,26,F,"Schultzview, Indiana",12,60.69,318,0
5738,51,F,"West Chad, Indiana",19,138.75,149,1
5739,41,F,"Mirandaville, Hawaii",11,71.66,346,1
5740,24,M,"South Matthew, North Carolina",13,49.8,349,1
5741,61,M,"Millerstad, New Hampshire",17,42.36,41,0
5742,48,M,"North Susanberg, West Virginia",19,134.87,5,0
5743,65,M,"Williamsonland, Ohio",7,81.47,19,0
5744,25,M,"Johnsontown, Montana",9,193.16,301,1
5745,44,F,"South Robert, Kansas",9,159.58,204,1
5746,25,F,"Andreastad, Arizona",10,30.41,25,0
5747,58,M,"Port Margaret, Oklahoma",12,50.83,311,1
5748,39,M,"Port Charles, Colorado",12,77.53,30,1
5749,22,M,"South William, Montana",17,61.95,317,1
5750,23,F,"Michaelland, Louisiana",2,58.23,162,1
5751,26,F,"South Rebecca, Arizona",12,22.93,157,1
5752,29,M,"West Eric, New Hampshire",7,114.96,82,0
5753,32,F,"South Jacobchester, South Dakota",4,135.17,122,1
5754,55,M,"Lake Kristen, Utah",13,130.39,194,1
5755,53,F,"North Justin, North Dakota",3,90.88,162,1
5756,47,F,"Lunaport, Louisiana",3,106.77,160,0
5757,44,F,"South Diane, Oklahoma",15,90.65,347,1
5758,25,F,"New Jonathanbury, California",2,20.41,298,1
5759,35,M,"Port Emilyport, Michigan",12,108.14,222,0
5760,18,F,"North Zachary, Washington",15,179.34,359,0
5761,41,M,"Lake Keith, Tennessee",15,116.16,8,0
5762,53,M,"South Daniellefort, Kentucky",18,88.86,48,1
5763,22,F,"Bobhaven, Maine",16,146.55,208,1
5764,48,F,"West Jeremiahmouth, South Carolina",4,167.75,211,0
5765,36,M,"West John, Massachusetts",19,144.31,105,1
5766,60,M,"East Stephanie, South Carolina",7,17.11,200,1
5767,24,M,"North Marchaven, Pennsylvania",8,66.57,287,1
5768,61,M,"Debraland, Massachusetts",4,101.81,87,1
5769,24,M,"Michaelfurt, Kansas",5,53.74,207,1
5770,18,M,"North Tiffany, West Virginia",10,98.85,280,1
5771,37,F,"South Lisa, Virginia",7,182.35,243,0
5772,40,F,"Lake Joeview, Kansas",8,34.63,359,1
5773,42,F,"Jessicashire, Arkansas",17,149.4,270,0
5774,63,F,"Velazquezstad, Missouri",3,162.49,105,1
5775,45,M,"Jameshaven, West Virginia",16,30.69,211,0
5776,49,F,"Rojasview, Missouri",17,18.05,114,1
5777,54,M,"Kristinaport, Maine",15,11.52,236,1
5778,67,M,"East Kentton, Colorado",7,32.27,88,0
5779,36,M,"South Melanie, South Carolina",5,28.08,97,1
5780,60,M,"Cliffordshire, Wisconsin",18,93.58,191,0
5781,41,M,"Rodriguezchester, Alaska",4,176.49,182,1
5782,44,F,"Marissaberg, New Mexico",19,101.28,302,0
5783,41,M,"South Johnathanberg, Ohio",10,181.37,170,0
5784,23,F,"Port Valerie, New Jersey",3,37.22,330,1
5785,27,M,"South Elizabeth, Arizona",13,164.12,161,0
5786,42,F,"North Davidbury, Vermont",4,66.98,55,1
5787,32,F,"Lake Victormouth, Maryland",10,67.06,202,0
5788,44,F,"Millerstad, Massachusetts",11,123.56,194,1
5789,58,M,"North Sharon, Kentucky",7,178.88,271,0
5790,44,M,"New Rebecca, Kentucky",15,52.86,161,0
5791,48,M,"Cookland, Virginia",19,152.5,132,0
5792,28,F,"North Wendy, Georgia",1,73.87,268,0
5793,39,M,"Vanessachester, Georgia",3,164.85,242,0
5794,30,M,"Andreatown, Vermont",7,65.69,157,0
5795,45,M,"Lake Danielview, California",16,100.0,336,1
5796,46,F,"Lake Douglasfort, Mississippi",14,191.9,355,1
5797,54,M,"Leslieport, New York",2,119.93,72,0
5798,53,M,"Jamesland, Utah",9,183.45,358,0
5799,32,F,"West Jasminetown, North Carolina",6,102.84,333,1
5800,22,M,"Jamesmouth, Texas",18,162.45,351,0
5801,61,M,"Yolandaville, Nevada",10,176.67,61,0
5802,65,M,"Rickmouth, Arizona",7,84.92,199,1
5803,32,F,"Michaelmouth, Alaska",1,197.11,302,1
5804,50,F,"Jasonville, Texas",15,105.94,260,0
5805,48,M,"Bryanfort, New Mexico",19,164.12,330,1
5806,37,M,"Port Briannastad, Hawaii",19,30.24,288,1
5807,45,F,"New Dennisberg, South Carolina",19,186.95,1,0
5808,34,F,"Jeffreyview, Connecticut",19,174.58,241,0
